Id,Div,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,Season,Id_HomeTeam,Id_AwayTeam,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWin3,HTWin5,HTLoss3,HTLoss5,ATWin3,ATWin5,ATLoss3,ATLoss5,HTDG,ATDG,DiffPts,DiffFormPts,Journey,Med_HTDG,Med_ATDG,Med_DiffPts,Med_DiffFormPts,Med_HTP,Med_ATP,Med_HTGS,Med_ATGS,Med_HTGC,Med_ATGC,FTR_h_or_not,year,month,day
169,0,4,20,0,1,1,0,0,0,7,15,2,5,17,7,2,9,3,1,0,0,3.75,3.0,2.15,3.25,3.1,2.15,2223,32,29,7,8,11,6,9,15,1,2,2,2,0,1,1,1,0,0,27,14,5,7,0,0,0,0,0,0,0,0,-4,2,-6,-2,10,-0.4,0.2,-0.6,-0.2,0.9,1.5,0.7,0.8,1.1,0.6,1,2022,10,12
171,0,12,15,0,0,0,0,0,0,15,12,5,4,9,14,3,3,2,1,0,0,1.57,4.0,6.0,1.52,3.8,5.75,2223,26,25,9,11,6,8,15,13,0,0,2,0,2,2,0,0,0,2,62,89,9,9,0,0,0,0,0,0,0,0,3,3,2,0,9,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,1.6666666666666667,1.4444444444444444,1.0,1.2222222222222223,0.6666666666666666,0.8888888888888888,1,2022,10,10
172,0,8,5,1,1,0,0,0,0,4,13,2,5,11,15,5,13,1,1,1,0,2.25,3.3,3.25,2.25,3.0,3.1,2223,21,38,9,7,15,10,7,9,0,1,0,1,0,1,1,2,1,2,234,90,3,6,0,0,0,0,0,0,0,0,-6,-3,-2,-3,9,-0.6666666666666666,-0.3333333333333333,-0.2222222222222222,-0.3333333333333333,0.7777777777777778,1.0,1.0,0.7777777777777778,1.6666666666666667,1.1111111111111112,1,2022,10,9
173,0,3,13,0,1,1,0,0,0,10,18,4,7,20,11,5,2,3,5,0,2,1.66,3.75,5.25,1.65,3.6,4.8,2223,31,36,9,4,5,7,16,6,2,0,2,0,0,0,2,2,0,1,9,91,11,6,0,0,0,0,0,0,0,0,4,-3,10,5,9,0.4444444444444444,-0.3333333333333333,1.1111111111111112,0.5555555555555556,1.7777777777777777,0.6666666666666666,1.0,0.4444444444444444,0.5555555555555556,0.7777777777777778,1,2022,10,9
174,0,2,14,0,0,0,0,0,0,10,7,1,2,16,10,1,6,5,1,0,1,2.0,3.5,3.75,1.93,3.25,3.7,2223,33,22,5,10,8,4,6,12,1,1,1,2,1,2,0,1,0,2,231,13,2,9,0,0,0,0,0,0,0,0,-3,6,-6,-7,9,-0.3333333333333333,0.6666666666666666,-0.6666666666666666,-0.7777777777777778,0.6666666666666666,1.3333333333333333,0.5555555555555556,1.1111111111111112,0.8888888888888888,0.4444444444444444,1,2022,10,9
179,0,16,9,1,1,0,1,0,2,10,9,3,2,15,12,13,2,4,2,0,0,2.2,3.1,3.6,2.2,2.95,3.3,2223,41,34,7,7,8,5,9,14,1,2,2,1,1,1,1,2,0,0,158,29,4,7,0,0,0,0,0,0,0,0,-1,2,-5,-3,9,-0.1111111111111111,0.2222222222222222,-0.5555555555555556,-0.3333333333333333,1.0,1.5555555555555556,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.5555555555555556,1,2022,10,9
180,0,6,10,1,2,1,0,0,0,17,9,7,5,16,11,4,2,3,4,0,0,2.2,3.25,3.4,2.2,3.0,3.25,2223,24,30,7,11,7,6,11,16,1,2,0,0,2,2,0,2,1,0,221,92,5,11,0,0,0,0,0,0,0,0,0,5,-5,-6,9,0.0,0.5555555555555556,-0.5555555555555556,-0.6666666666666666,1.2222222222222223,1.7777777777777777,0.7777777777777778,1.2222222222222223,0.7777777777777778,0.6666666666666666,1,2022,10,9
182,0,11,19,0,0,0,0,0,0,12,13,0,3,12,13,9,2,0,0,0,0,3.0,3.3,2.37,2.75,3.2,2.37,2223,35,27,5,9,10,4,6,12,0,2,1,0,2,0,1,1,0,2,247,93,5,8,0,0,0,0,0,0,0,0,-5,5,-6,-3,9,-0.5555555555555556,0.5555555555555556,-0.6666666666666666,-0.3333333333333333,0.6666666666666666,1.3333333333333333,0.5555555555555556,1.0,1.1111111111111112,0.4444444444444444,1,2022,10,8
183,0,7,4,1,1,0,0,0,0,13,12,4,3,7,15,6,3,1,4,1,0,1.72,3.6,5.25,1.71,3.4,4.6,2223,28,32,5,5,6,8,11,9,0,2,2,0,1,1,2,0,1,1,1,94,7,5,0,0,0,0,0,0,0,0,-1,-3,2,2,9,-0.1111111111111111,-0.3333333333333333,0.2222222222222222,0.2222222222222222,1.2222222222222223,1.0,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.8888888888888888,1,2022,10,8
184,0,20,0,0,0,0,0,0,0,25,3,6,2,15,18,14,3,0,7,0,0,1.61,4.0,5.5,1.6,3.5,5.25,2223,29,39,7,4,6,11,12,4,2,1,1,1,1,1,0,0,0,1,195,10,5,1,0,0,0,0,0,0,0,0,1,-7,8,4,9,0.1111111111111111,-0.7777777777777778,0.8888888888888888,0.4444444444444444,1.3333333333333333,0.4444444444444444,0.7777777777777778,0.4444444444444444,0.6666666666666666,1.2222222222222223,1,2022,10,8
185,0,1,21,3,0,2,0,0,0,11,8,5,3,18,12,2,6,3,2,0,0,2.9,3.1,2.5,2.8,2.9,2.5,2223,23,20,10,8,8,7,13,12,1,0,2,2,2,0,1,2,2,0,13,78,9,9,0,0,0,0,0,0,0,0,2,1,1,0,9,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,1.4444444444444444,1.3333333333333333,1.1111111111111112,0.8888888888888888,0.8888888888888888,0.7777777777777778,0,2022,10,8
190,0,18,17,3,1,2,2,0,2,11,11,5,1,11,12,6,10,1,1,0,0,1.83,3.6,4.33,1.82,3.3,4.1,2223,37,40,6,5,7,4,8,14,0,2,1,0,0,2,0,1,0,2,202,95,4,10,0,0,0,0,0,0,0,0,-1,1,-6,-6,9,-0.1111111111111111,0.1111111111111111,-0.6666666666666666,-0.6666666666666666,0.8888888888888888,1.5555555555555556,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.4444444444444444,0,2022,10,7
192,0,16,12,0,0,0,0,0,0,10,3,3,1,14,12,5,1,2,8,0,2,2.75,3.1,2.7,2.65,2.9,2.65,2223,41,26,7,8,7,5,9,14,2,2,1,2,1,0,0,0,0,1,195,96,5,8,0,0,0,0,0,0,0,0,0,3,-5,-3,8,0.0,0.375,-0.625,-0.375,1.125,1.75,0.875,1.0,0.875,0.625,1,2022,10,3
193,0,0,4,3,2,2,2,1,2,15,17,4,3,13,8,5,7,3,2,0,0,1.9,3.4,4.2,1.85,3.2,4.0,2223,39,32,3,3,9,8,4,6,1,0,1,1,0,0,1,1,1,0,175,36,1,3,0,0,0,0,0,0,0,0,-6,-5,-2,-2,8,-0.75,-0.625,-0.25,-0.25,0.5,0.75,0.375,0.375,1.125,1.0,0,2022,10,2
194,0,21,11,3,1,2,2,1,2,16,10,9,3,16,8,6,3,2,3,0,0,1.9,3.4,4.2,1.95,3.2,3.7,2223,20,35,8,4,7,9,11,5,2,1,0,2,2,1,0,0,2,1,18,17,11,4,0,0,0,0,0,0,0,0,1,-5,6,7,8,0.125,-0.625,0.75,0.875,1.375,0.625,1.0,0.5,0.875,1.125,0,2022,10,2
195,0,9,6,1,3,1,0,2,1,6,14,3,9,6,9,7,7,2,2,0,0,2.15,3.25,3.6,2.1,3.1,3.4,2223,34,24,6,7,5,6,11,11,1,0,1,2,2,0,0,1,2,2,7,97,7,8,0,0,0,0,0,0,0,0,1,1,0,-1,8,0.125,0.125,0.0,-0.125,1.375,1.375,0.75,0.875,0.625,0.75,1,2022,10,2
196,0,10,8,1,2,1,1,0,2,10,15,5,5,23,11,1,6,4,0,0,0,1.9,3.25,4.5,1.88,3.1,4.1,2223,30,21,9,8,5,14,13,6,0,0,2,0,2,1,0,1,2,2,153,98,11,5,0,0,0,0,0,0,0,0,4,-6,7,6,8,0.5,-0.75,0.875,0.75,1.625,0.75,1.125,1.0,0.625,1.75,1,2022,10,2
197,0,19,7,0,0,0,0,0,0,10,9,2,1,13,14,8,1,1,5,1,0,1.66,3.6,5.75,1.68,3.4,4.75,2223,27,28,8,4,4,5,9,10,0,2,0,1,1,2,2,1,1,0,64,99,5,7,0,0,0,0,0,0,0,0,4,-1,-1,-2,8,0.5,-0.125,-0.125,-0.25,1.125,1.25,1.0,0.5,0.5,0.625,1,2022,10,2
203,0,17,1,0,0,0,0,0,0,10,11,3,1,14,11,4,1,1,1,0,0,2.05,3.3,3.8,2.05,3.1,3.5,2223,40,23,4,10,4,6,11,13,0,2,2,2,1,1,2,2,1,0,1,33,7,10,0,0,0,0,0,0,0,0,0,4,-2,-3,8,0.0,0.5,-0.25,-0.375,1.375,1.625,0.5,1.25,0.5,0.75,1,2022,10,1
204,0,14,3,3,1,2,0,1,1,11,12,5,3,5,24,3,2,2,4,0,0,3.4,3.3,2.15,3.4,3.1,2.05,2223,22,31,10,7,3,4,12,13,2,2,2,0,1,2,2,0,2,0,144,31,12,9,0,0,0,0,0,0,0,0,7,3,-1,3,8,0.875,0.375,-0.125,0.375,1.5,1.625,1.25,0.875,0.375,0.5,0,2022,10,1
205,0,13,2,0,0,0,0,0,0,14,6,3,4,14,12,4,1,2,2,0,0,2.4,3.2,3.1,2.35,3.0,2.95,2223,36,33,3,5,6,7,5,6,0,1,0,1,2,0,1,0,1,2,69,76,5,5,0,0,0,0,0,0,0,0,-3,-2,-1,0,8,-0.375,-0.25,-0.125,0.0,0.625,0.75,0.375,0.625,0.75,0.875,1,2022,10,1
206,0,15,20,3,3,0,1,1,0,13,7,4,4,22,9,3,2,3,4,0,0,3.3,3.25,2.2,3.2,3.2,2.15,2223,25,29,10,6,7,6,12,9,0,1,2,1,0,0,2,0,1,2,101,76,8,5,0,0,0,0,0,0,0,0,3,0,3,3,8,0.375,0.0,0.375,0.375,1.5,1.125,1.25,0.75,0.875,0.75,1,2022,10,1
210,0,5,18,1,1,0,0,1,1,16,12,5,6,8,13,11,6,2,3,0,0,2.2,3.1,3.6,2.15,2.9,3.4,2223,38,37,6,6,8,7,9,7,1,1,1,0,2,0,2,0,1,0,51,100,6,4,0,0,0,0,0,0,0,0,-2,-1,2,2,8,-0.25,-0.125,0.25,0.25,1.125,0.875,0.75,0.75,1.0,0.875,1,2022,9,30
212,0,6,21,1,1,0,1,0,2,18,6,6,1,14,11,9,3,3,1,0,0,2.6,3.3,2.7,2.55,3.1,2.6,2223,24,20,7,6,6,6,10,8,2,0,0,2,1,0,2,2,2,1,170,101,10,8,0,0,0,0,0,0,0,0,1,0,2,2,7,0.1428571428571428,0.0,0.2857142857142857,0.2857142857142857,1.4285714285714286,1.1428571428571428,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,1,2022,9,26
213,0,20,19,2,0,2,1,0,2,14,9,5,1,11,13,4,8,3,3,0,0,2.25,3.3,3.2,2.3,2.95,3.0,2223,29,27,6,8,5,4,9,8,1,0,0,1,0,2,2,1,2,2,151,6,8,7,0,0,0,0,0,0,0,0,1,4,1,1,7,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.1428571428571428,1.2857142857142858,1.1428571428571428,0.8571428571428571,1.1428571428571428,0.7142857142857143,0.5714285714285714,0,2022,9,26
214,0,1,3,0,0,0,0,0,0,12,16,2,4,13,13,3,9,1,3,0,0,3.5,3.1,2.25,3.3,2.95,2.2,2223,23,31,8,6,6,4,10,10,2,0,1,2,2,0,0,0,2,2,77,48,10,9,0,0,0,0,0,0,0,0,2,2,0,1,7,0.2857142857142857,0.2857142857142857,0.0,0.1428571428571428,1.4285714285714286,1.4285714285714286,1.1428571428571428,0.8571428571428571,0.8571428571428571,0.5714285714285714,1,2022,9,25
215,0,4,9,0,0,0,0,0,0,13,12,4,2,15,11,3,6,2,2,0,0,3.3,2.9,2.37,3.1,3.0,2.25,2223,32,34,3,5,8,3,5,11,1,1,0,2,1,0,0,2,2,2,211,102,5,10,0,0,0,0,0,0,0,0,-5,2,-6,-5,7,-0.7142857142857143,0.2857142857142857,-0.8571428571428571,-0.7142857142857143,0.7142857142857143,1.5714285714285714,0.4285714285714285,0.7142857142857143,1.1428571428571428,0.4285714285714285,1,2022,9,25
216,0,8,14,1,1,0,0,0,0,10,6,4,2,19,20,5,4,1,3,0,1,1.9,3.6,4.0,1.9,3.2,3.9,2223,21,22,8,7,14,3,5,9,0,2,1,1,1,2,2,2,1,1,223,86,4,9,0,0,0,0,0,0,0,0,-6,4,-4,-5,7,-0.8571428571428571,0.5714285714285714,-0.5714285714285714,-0.7142857142857143,0.7142857142857143,1.2857142857142858,1.1428571428571428,1.0,2.0,0.4285714285714285,1,2022,9,25
217,0,12,13,2,1,2,2,0,2,12,8,5,3,20,20,2,3,1,3,0,0,1.61,3.6,6.5,1.57,3.6,5.75,2223,26,36,7,3,5,6,11,4,2,0,0,2,0,1,1,1,2,1,93,103,8,4,0,0,0,0,0,0,1,0,2,-3,7,4,7,0.2857142857142857,-0.4285714285714285,1.0,0.5714285714285714,1.5714285714285714,0.5714285714285714,1.0,0.4285714285714285,0.7142857142857143,0.8571428571428571,0,2022,9,25
218,0,15,16,2,0,2,1,0,2,18,12,7,4,12,12,4,5,3,1,0,0,2.87,3.3,2.5,2.8,3.1,2.4,2223,25,41,10,5,7,7,11,6,2,1,0,1,2,0,1,0,2,2,95,76,10,5,0,0,0,0,0,0,0,0,3,-2,5,5,7,0.4285714285714285,-0.2857142857142857,0.7142857142857143,0.7142857142857143,1.5714285714285714,0.8571428571428571,1.4285714285714286,0.7142857142857143,1.0,1.0,0,2022,9,24
219,0,2,17,1,1,0,1,1,0,15,7,7,2,16,18,3,4,3,3,0,0,2.2,3.4,3.3,2.2,3.1,3.1,2223,33,40,5,4,6,4,6,10,1,2,0,1,0,2,2,1,1,0,243,99,5,7,0,0,0,0,0,0,0,0,-1,0,-4,-2,7,-0.1428571428571428,0.0,-0.5714285714285714,-0.2857142857142857,0.8571428571428571,1.4285714285714286,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.5714285714285714,1,2022,9,24
220,0,7,10,1,0,2,1,0,2,8,17,3,2,12,7,3,6,3,2,0,0,2.45,3.2,3.1,2.3,3.0,3.0,2223,28,30,3,9,5,5,7,12,1,2,2,2,1,0,0,2,1,0,17,9,4,11,0,0,0,0,0,0,0,0,-2,4,-5,-7,7,-0.2857142857142857,0.5714285714285714,-0.7142857142857143,-1.0,1.0,1.7142857142857142,0.4285714285714285,1.2857142857142858,0.7142857142857143,0.7142857142857143,0,2022,9,24
221,0,11,5,2,2,0,1,1,0,14,10,6,4,21,15,1,4,4,1,0,1,2.75,3.3,2.6,2.65,3.1,2.5,2223,35,38,4,6,6,6,5,9,2,1,1,2,0,2,1,1,1,1,184,104,4,6,0,0,0,0,0,0,0,0,-2,0,-4,-2,7,-0.2857142857142857,0.0,-0.5714285714285714,-0.2857142857142857,0.7142857142857143,1.2857142857142858,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,1,2022,9,24
222,0,18,0,2,1,2,1,1,0,8,11,4,5,13,12,1,4,2,3,0,0,1.9,3.3,4.33,1.87,3.2,4.1,2223,37,39,6,3,6,7,7,4,0,1,0,0,0,1,0,1,1,1,164,105,4,1,0,0,0,0,0,0,1,0,0,-4,3,3,7,0.0,-0.5714285714285714,0.4285714285714285,0.4285714285714285,1.0,0.5714285714285714,0.8571428571428571,0.4285714285714285,0.8571428571428571,1.0,0,2022,9,23
223,0,5,2,3,1,2,1,1,0,20,8,6,3,15,12,4,3,1,5,0,1,2.0,3.3,4.0,1.98,3.1,3.6,2223,38,33,6,4,5,4,9,6,2,0,2,0,1,2,1,1,2,0,2,59,9,6,0,0,0,0,0,0,0,0,1,0,3,3,6,0.1666666666666666,0.0,0.5,0.5,1.5,1.0,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,0,2022,9,19
224,0,8,11,0,1,1,0,0,0,18,5,6,2,14,14,5,0,2,6,1,0,2.1,3.25,3.75,2.05,3.2,3.3,2223,21,35,6,3,12,6,4,2,1,1,1,0,2,1,1,1,0,0,23,106,4,2,0,0,0,0,0,0,0,0,-6,-3,2,2,6,-1.0,-0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.5,2.0,1.0,1,2022,9,18
226,0,21,7,2,1,2,1,0,2,13,11,5,3,11,12,6,4,1,2,0,0,2.0,3.25,4.2,1.9,3.3,3.6,2223,20,28,5,3,5,4,7,7,2,2,0,1,2,0,1,1,1,2,4,107,7,7,0,0,0,0,0,0,0,0,0,-1,0,0,6,0.0,-0.1666666666666666,0.0,0.0,1.1666666666666667,1.1666666666666667,0.8333333333333334,0.5,0.8333333333333334,0.6666666666666666,0,2022,9,18
227,0,10,1,0,0,0,0,0,0,14,8,2,3,15,21,4,0,1,1,0,0,1.9,3.2,4.5,1.9,3.1,3.9,2223,30,23,7,6,5,6,9,7,2,1,0,2,2,0,0,2,0,1,31,41,9,7,0,0,0,0,0,0,0,0,2,0,2,2,6,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.5,1.1666666666666667,1.1666666666666667,1.0,0.8333333333333334,1.0,1,2022,9,18
231,0,13,20,0,0,0,0,0,0,11,25,2,3,11,10,5,7,3,3,1,0,3.3,3.1,2.37,3.0,3.0,2.3,2223,36,29,2,6,5,3,3,9,2,0,1,0,1,2,1,2,1,0,235,19,3,9,0,0,1,0,0,0,0,0,-3,3,-6,-6,6,-0.5,0.5,-1.0,-1.0,0.5,1.5,0.3333333333333333,1.0,0.8333333333333334,0.5,1,2022,9,18
237,0,17,4,3,1,2,1,0,2,13,9,7,4,14,14,2,4,0,5,0,1,1.85,3.4,4.75,1.85,3.3,3.9,2223,40,32,2,3,3,7,7,5,1,0,2,1,1,0,0,2,2,1,166,108,7,5,0,0,0,0,0,0,0,0,-1,-4,2,2,6,-0.1666666666666666,-0.6666666666666666,0.3333333333333333,0.3333333333333333,1.1666666666666667,0.8333333333333334,0.3333333333333333,0.5,0.5,1.1666666666666667,0,2022,9,17
238,0,9,0,0,1,1,0,0,0,11,8,1,1,8,16,9,6,4,4,0,1,1.8,3.4,5.25,1.77,3.25,4.5,2223,34,39,4,3,1,5,11,4,2,0,0,1,2,1,2,1,0,2,92,73,11,4,0,0,0,0,0,0,0,0,3,-2,7,7,6,0.5,-0.3333333333333333,1.1666666666666667,1.1666666666666667,1.8333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.1666666666666666,0.8333333333333334,1,2022,9,17
239,0,14,12,2,0,2,1,0,2,14,7,10,1,12,12,11,1,2,3,0,0,3.25,3.2,2.3,2.9,3.0,2.35,2223,22,26,5,6,3,5,6,8,1,0,2,0,2,1,1,2,1,2,104,109,6,8,0,0,0,0,0,0,0,0,2,1,-2,-2,6,0.3333333333333333,0.1666666666666666,-0.3333333333333333,-0.3333333333333333,1.0,1.3333333333333333,0.8333333333333334,1.0,0.5,0.8333333333333334,0,2022,9,17
240,0,19,15,2,1,2,1,0,2,13,3,2,1,12,11,10,3,4,2,0,1,1.5,4.0,7.0,1.5,4.0,5.75,2223,27,25,8,9,4,7,7,8,1,0,2,2,1,1,2,2,0,0,21,56,7,8,0,0,0,0,0,0,0,0,4,2,-1,-1,6,0.6666666666666666,0.3333333333333333,-0.1666666666666666,-0.1666666666666666,1.1666666666666667,1.3333333333333333,1.3333333333333333,1.5,0.6666666666666666,1.1666666666666667,0,2022,9,17
241,0,16,18,1,0,2,0,0,0,10,11,3,1,8,10,4,4,2,4,0,0,2.25,3.1,3.5,2.25,3.0,3.1,2223,41,37,5,4,5,4,6,6,1,0,0,0,0,0,2,1,0,2,196,49,6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,0,2022,9,17
243,0,3,6,0,1,1,0,1,1,10,5,5,2,20,17,3,2,2,4,0,0,1.7,4.0,4.75,1.65,3.75,4.5,2223,31,24,6,5,4,5,9,7,2,0,0,1,0,2,2,2,0,1,55,16,9,7,0,0,0,0,0,0,0,0,2,0,2,2,6,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.5,1.1666666666666667,1.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,1,2022,9,16
245,0,12,19,4,0,2,1,0,2,14,8,8,1,13,14,7,0,2,1,0,0,2.7,3.1,2.8,2.55,2.95,2.65,2223,26,27,5,8,4,3,7,7,0,2,1,1,2,2,2,0,3,3,328,110,7,7,0,0,0,0,0,0,0,0,1,5,0,0,5,0.2,1.0,0.0,0.0,1.4,1.4,1.0,1.6,0.8,0.6,0,2022,9,12
248,0,18,13,0,2,1,0,1,1,15,12,6,5,14,16,4,4,4,5,0,0,1.55,4.0,6.5,1.57,3.5,5.5,2223,37,36,3,1,3,5,5,0,0,1,0,1,1,1,2,1,3,3,353,111,5,0,0,0,0,0,0,0,0,0,0,-4,5,5,5,0.0,-0.8,1.0,1.0,1.0,0.0,0.6,0.2,0.6,1.0,1,2022,9,11
250,0,0,5,1,0,2,0,0,0,8,8,2,1,15,13,5,3,5,3,0,0,2.9,3.2,2.5,2.8,2.9,2.45,2223,39,38,2,5,4,5,3,6,1,2,1,1,1,1,2,2,3,3,303,112,3,6,0,0,0,0,0,0,0,0,-2,0,-3,-3,5,-0.4,0.0,-0.6,-0.6,0.6,1.2,0.4,1.0,0.8,1.0,0,2022,9,11
251,0,15,14,1,1,0,1,0,2,10,14,4,6,10,8,3,5,0,1,0,1,2.25,3.3,3.3,2.2,3.2,3.0,2223,25,22,8,5,6,2,7,6,2,2,1,2,2,1,0,1,3,3,110,113,7,6,0,0,0,0,0,0,0,0,2,3,1,1,5,0.4,0.6,0.2,0.2,1.4,1.2,1.6,1.0,1.2,0.4,1,2022,9,11
252,0,11,16,1,2,1,1,1,0,10,12,4,6,14,14,1,6,2,0,0,0,2.45,3.1,3.1,2.35,3.0,2.85,2223,35,41,2,5,4,4,2,6,0,0,1,0,1,2,0,0,3,3,351,114,2,6,0,0,0,0,0,0,0,0,-2,1,-4,-4,5,-0.4,0.2,-0.8,-0.8,0.4,1.2,0.4,1.0,0.8,0.8,1,2022,9,11
253,0,7,2,1,0,2,0,0,0,8,11,2,1,12,11,5,3,1,2,0,0,1.9,3.4,4.2,1.93,3.2,3.7,2223,28,33,2,3,4,3,4,5,1,0,0,2,1,1,2,0,3,3,305,115,4,5,0,0,0,0,0,0,0,0,-2,0,-1,-1,5,-0.4,0.0,-0.2,-0.2,0.8,1.0,0.4,0.6,0.8,0.6,0,2022,9,11
255,0,3,17,4,1,2,1,0,2,13,13,6,3,12,10,5,2,5,3,0,0,1.57,4.0,5.75,1.57,3.75,5.0,2223,31,40,3,2,2,2,6,7,0,2,0,1,2,0,0,2,3,3,114,116,6,7,0,0,0,0,0,0,0,0,1,0,-1,-1,5,0.2,0.0,-0.2,-0.2,1.2,1.4,0.6,0.4,0.4,0.4,0,2022,9,10
256,0,6,8,2,1,2,0,0,0,12,11,8,4,18,18,2,2,3,1,0,0,2.2,3.25,3.4,2.1,3.1,3.2,2223,24,21,4,4,4,9,6,4,1,1,2,2,2,1,1,0,3,3,260,117,6,4,0,0,0,0,0,0,0,0,0,-5,2,2,5,0.0,-1.0,0.4,0.4,1.2,0.8,0.8,0.8,0.8,1.8,0,2022,9,10
257,0,1,9,0,0,0,0,0,0,16,7,6,2,10,14,9,6,1,1,0,0,2.8,3.0,2.75,2.75,2.75,2.65,2223,23,34,6,3,5,1,7,8,2,0,0,2,2,2,1,0,3,3,306,118,7,8,0,0,0,0,0,0,0,0,1,2,-1,-1,5,0.2,0.4,-0.2,-0.2,1.4,1.6,1.2,0.6,1.0,0.2,1,2022,9,10
262,0,4,21,1,2,1,1,0,2,14,20,3,7,18,14,3,11,3,6,1,1,3.3,3.2,2.3,3.1,2.9,2.25,2223,32,20,2,4,6,5,4,4,1,0,0,2,2,1,1,1,3,3,346,119,4,4,0,0,0,0,0,0,0,0,-4,-1,0,0,5,-0.8,-0.2,0.0,0.0,0.8,0.8,0.4,0.8,1.2,1.0,1,2022,9,10
263,0,20,10,1,0,2,1,0,2,7,3,3,1,13,11,4,1,3,4,0,0,1.9,3.4,4.2,1.88,3.1,4.0,2223,29,30,5,5,2,4,8,6,0,0,2,2,2,0,0,0,3,3,118,120,8,6,0,0,0,0,0,0,0,0,3,1,2,2,5,0.6,0.2,0.4,0.4,1.6,1.2,1.0,1.0,0.4,0.8,0,2022,9,9
265,0,9,3,1,1,0,1,0,2,14,7,5,1,14,16,3,3,3,8,0,1,2.75,3.1,2.75,2.6,2.95,2.6,2223,34,31,2,2,0,1,7,5,2,0,2,2,0,0,3,3,3,3,127,121,7,5,0,0,0,0,0,0,0,0,2,1,2,2,4,0.5,0.25,0.5,0.5,1.75,1.25,0.5,0.5,0.0,0.25,1,2022,9,5
267,0,7,0,3,0,2,1,0,2,12,6,4,1,16,14,2,1,3,2,0,0,1.95,3.4,4.0,1.98,3.1,3.6,2223,28,39,2,2,2,3,4,3,0,1,1,1,2,2,3,3,3,3,128,122,4,3,0,0,0,0,0,0,0,0,0,-1,1,1,4,0.0,-0.25,0.25,0.25,1.0,0.75,0.5,0.5,0.5,0.75,0,2022,9,4
269,0,2,8,1,2,1,1,2,1,18,8,7,6,11,19,7,4,2,6,0,0,2.1,3.25,3.75,2.0,3.1,3.5,2223,33,21,2,4,2,5,4,4,2,2,1,1,0,0,3,3,3,3,123,123,4,4,0,0,0,0,0,0,0,0,0,-1,0,0,4,0.0,-0.25,0.0,0.0,1.0,1.0,0.5,1.0,0.5,1.25,1,2022,9,4
270,0,14,19,1,0,2,1,0,2,6,17,2,3,13,13,2,4,1,2,0,0,3.4,3.2,2.2,3.1,3.0,2.2,2223,22,27,1,4,2,3,3,4,2,1,1,2,1,0,3,3,3,3,266,124,3,4,0,0,0,0,0,0,0,0,-1,1,-1,-1,4,-0.25,0.25,-0.25,-0.25,0.75,1.0,0.25,1.0,0.5,0.75,0,2022,9,4
271,0,16,4,1,2,1,1,0,2,12,11,4,2,13,11,9,2,3,1,0,0,1.8,3.5,4.75,1.75,3.25,4.5,2223,41,32,4,2,3,2,5,4,0,0,2,2,0,1,3,3,3,3,121,125,5,4,0,0,0,0,0,0,0,0,1,0,1,1,4,0.25,0.0,0.25,0.25,1.25,1.0,1.0,0.5,0.75,0.5,1,2022,9,4
273,0,1,6,1,0,2,1,0,2,11,17,3,4,19,7,4,10,1,1,0,0,2.7,3.1,2.8,2.45,2.95,2.75,2223,23,24,5,3,5,2,4,6,0,2,2,2,1,1,3,3,3,3,125,126,4,6,0,0,0,0,0,0,0,0,0,1,-2,-2,4,0.0,0.25,-0.5,-0.5,1.0,1.5,1.25,0.75,1.25,0.5,0,2022,9,4
280,0,21,20,1,1,0,1,0,2,7,6,3,1,26,15,1,3,0,2,0,0,2.2,3.2,3.4,2.15,3.0,3.2,2223,20,29,4,4,5,1,3,7,2,2,1,2,1,0,3,3,3,3,266,127,3,7,0,0,0,0,0,0,0,0,-1,3,-4,-4,4,-0.25,0.75,-1.0,-1.0,0.75,1.75,1.0,1.0,1.25,0.25,1,2022,9,3
