Id,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,Season,Id_HomeTeam,Id_AwayTeam
143,SP2,2022-10-16,Burgos,CD Mirandes,2,1,H,1,0,H,7,26,2,8,9,8,2,8,2,0,1,0,1.83,3.4,4.75,1.82,3.3,4.1,2223,23,25
144,SP1,2022-10-16,Celta Vigo,Real Sociedad,1,2,A,1,1,D,10,8,3,6,14,17,1,6,5,7,1,0,2.6,3.2,2.8,2.5,3.25,2.87,2223,6,15
145,SP1,2022-10-16,Betis,Almeria,3,1,H,1,0,H,15,12,6,5,6,7,9,3,1,1,0,0,1.57,4.1,5.75,1.57,4.2,5.5,2223,4,0
146,SP2,2022-10-16,Levante,Leganes,2,1,H,0,0,D,15,10,6,4,17,17,2,4,3,3,0,0,1.95,3.2,4.2,1.9,3.2,3.8,2223,31,30
147,SP1,2022-10-16,Espanyol,Valladolid,1,0,H,0,0,D,15,14,3,2,13,11,6,4,1,4,0,0,2.2,3.3,3.5,2.15,3.4,3.3,2223,8,18
148,SP1,2022-10-16,Real Madrid,Barcelona,3,1,H,2,0,H,8,18,4,5,11,14,2,3,2,2,0,0,2.2,3.6,3.1,2.2,3.6,3.1,2223,14,3
149,SP2,2022-10-15,Andorra,Alaves,0,1,A,0,0,D,9,9,2,5,13,13,5,5,1,2,0,0,2.75,3.1,2.7,2.7,2.87,2.6,2223,22,20
150,SP2,2022-10-15,Zaragoza,Villarreal B,2,1,H,1,0,H,16,8,4,4,11,6,8,7,4,2,0,0,1.7,3.5,5.5,1.75,3.4,4.4,2223,41,40
151,SP2,2022-10-15,Huesca,Racing Sant,0,0,D,0,0,D,10,11,2,1,20,9,3,7,1,0,0,0,2.3,3.1,3.4,2.25,3.0,3.1,2223,28,36
152,SP2,2022-10-15,Ponferradina,Las Palmas,0,1,A,0,1,A,8,7,1,2,13,10,4,4,4,3,1,0,3.1,3.2,2.3,3.0,3.0,2.3,2223,35,29
153,SP2,2022-10-15,Albacete,Oviedo,1,0,H,0,0,D,10,10,4,3,9,14,3,4,2,4,0,0,2.5,3.0,3.1,2.37,2.85,3.0,2223,21,34
154,SP1,2022-10-15,Mallorca,Sevilla,0,1,A,0,0,D,9,4,5,1,17,15,1,3,2,3,0,0,2.9,3.0,2.7,2.9,3.1,2.5,2223,11,16
155,SP1,2022-10-15,Girona,Cadiz,1,1,D,0,0,D,23,9,6,2,16,9,6,2,5,4,0,0,1.9,3.3,4.5,1.87,3.4,4.4,2223,10,5
156,SP1,2022-10-15,Valencia,Elche,2,2,D,2,1,H,20,8,8,6,14,19,6,1,3,6,0,0,1.4,4.75,7.5,1.42,4.75,7.25,2223,17,7
157,SP1,2022-10-15,Athletic Club,Atletico Madrid,0,1,A,0,0,D,13,3,3,1,14,17,6,1,0,6,0,0,2.45,3.2,3.0,2.4,3.3,2.9,2223,1,2
158,SP1,2022-10-14,Rayo Vallecano,Getafe,0,0,D,0,0,D,16,6,3,3,13,17,4,1,2,3,0,0,2.05,3.2,3.8,2.05,3.1,4.0,2223,13,9
159,SP2,2022-10-13,Granada,Sporting Gijon,5,0,H,2,0,H,13,11,8,3,7,14,2,4,0,2,0,0,1.8,3.6,4.5,1.77,3.25,4.4,2223,27,37
160,SP2,2022-10-13,CD Mirandes,Levante,0,1,A,0,1,A,24,12,8,5,14,14,6,5,3,2,0,0,3.75,3.6,1.95,3.6,3.4,1.93,2223,25,31
161,SP2,2022-10-13,UD Ibiza,Eibar,1,2,A,1,0,H,6,17,2,3,15,8,3,2,3,2,1,0,3.2,3.3,2.2,3.2,3.1,2.15,2223,39,26
162,SP2,2022-10-12,Oviedo,Huesca,0,1,A,0,0,D,11,6,3,2,14,21,8,3,2,3,0,0,2.4,3.0,3.25,2.3,2.95,3.1,2223,34,28
163,SP2,2022-10-12,Villarreal B,Ponferradina,2,2,D,0,1,A,23,9,10,5,9,14,8,3,3,4,0,0,2.37,3.3,3.0,2.25,3.4,2.75,2223,40,35
164,SP2,2022-10-12,Leganes,Malaga,1,0,H,0,0,D,4,12,1,1,8,10,2,6,0,3,0,0,1.8,3.25,5.0,1.78,3.3,4.33,2223,30,33
165,SP2,2022-10-12,Alaves,Albacete,0,0,D,0,0,D,6,8,2,1,14,13,6,1,4,4,0,0,2.1,3.3,3.6,2.05,3.2,3.4,2223,20,21
166,SP2,2022-10-12,Andorra,Burgos,0,1,A,0,0,D,20,11,4,2,8,10,12,4,2,1,0,0,2.45,3.0,3.1,2.45,2.95,2.85,2223,22,23
167,SP2,2022-10-12,Tenerife,Cartagena,0,0,D,0,0,D,17,8,3,1,15,18,8,3,2,3,0,0,2.37,3.25,3.1,2.2,3.1,3.1,2223,38,24
168,SP2,2022-10-12,Racing Sant,Zaragoza,1,0,H,0,0,D,23,4,9,0,9,17,10,3,3,6,0,1,3.0,3.1,2.45,3.1,2.9,2.3,2223,36,41
169,SP2,2022-10-12,Lugo,Las Palmas,0,1,A,0,0,D,7,15,2,5,17,7,2,9,3,1,0,0,3.75,3.0,2.15,3.25,3.1,2.15,2223,32,29
170,SP1,2022-10-10,Elche,Mallorca,1,1,D,1,0,H,7,11,2,4,12,17,5,7,4,5,1,1,3.0,3.1,2.5,3.0,2.95,2.6,2223,7,11
171,SP2,2022-10-10,Eibar,CD Mirandes,0,0,D,0,0,D,15,12,5,4,9,14,3,3,2,1,0,0,1.57,4.0,6.0,1.52,3.8,5.75,2223,26,25
172,SP2,2022-10-09,Albacete,Tenerife,1,1,D,0,0,D,4,13,2,5,11,15,5,13,1,1,1,0,2.25,3.3,3.25,2.25,3.0,3.1,2223,21,38
173,SP2,2022-10-09,Levante,Racing Sant,0,1,A,0,0,D,10,18,4,7,20,11,5,2,3,5,0,2,1.66,3.75,5.25,1.65,3.6,4.8,2223,31,36
174,SP2,2022-10-09,Malaga,Andorra,0,0,D,0,0,D,10,7,1,2,16,10,1,6,5,1,0,1,2.0,3.5,3.75,1.93,3.25,3.7,2223,33,22
175,SP1,2022-10-09,Valladolid,Betis,0,0,D,0,0,D,12,4,3,1,12,16,3,1,1,1,0,1,2.8,3.4,2.4,2.85,3.4,2.45,2223,18,4
176,SP1,2022-10-09,Cadiz,Espanyol,2,2,D,1,0,H,8,9,3,6,13,12,8,3,4,4,0,0,2.87,3.2,2.55,2.85,3.0,2.65,2223,5,8
177,SP1,2022-10-09,Barcelona,Celta Vigo,1,0,H,1,0,H,13,14,5,3,16,9,6,3,2,4,0,0,1.28,6.0,9.0,1.28,5.75,10.5,2223,3,6
178,SP1,2022-10-09,Real Sociedad,Villarreal,1,0,H,1,0,H,17,5,5,1,21,18,9,3,5,3,0,0,2.5,3.4,2.75,2.55,3.2,2.85,2223,15,19
179,SP2,2022-10-09,Zaragoza,Oviedo,1,1,D,1,0,H,10,9,3,2,15,12,13,2,4,2,0,0,2.2,3.1,3.6,2.2,2.95,3.3,2223,41,34
180,SP2,2022-10-09,Cartagena,Leganes,1,2,A,0,0,D,17,9,7,5,16,11,4,2,3,4,0,0,2.2,3.25,3.4,2.2,3.0,3.25,2223,24,30
181,SP1,2022-10-08,Atletico Madrid,Girona,2,1,H,1,0,H,13,11,7,4,12,13,8,3,3,1,0,0,1.45,4.33,7.5,1.49,4.2,6.75,2223,2,10
182,SP2,2022-10-08,Ponferradina,Granada,0,0,D,0,0,D,12,13,0,3,12,13,9,2,0,0,0,0,3.0,3.3,2.37,2.75,3.2,2.37,2223,35,27
183,SP2,2022-10-08,Huesca,Lugo,1,1,D,0,0,D,13,12,4,3,7,15,6,3,1,4,1,0,1.72,3.6,5.25,1.71,3.4,4.6,2223,28,32
184,SP2,2022-10-08,Las Palmas,UD Ibiza,0,0,D,0,0,D,25,3,6,2,15,18,14,3,0,7,0,0,1.61,4.0,5.5,1.6,3.5,5.25,2223,29,39
185,SP2,2022-10-08,Burgos,Alaves,3,0,H,0,0,D,11,8,5,3,18,12,2,6,3,2,0,0,2.9,3.1,2.5,2.8,2.9,2.5,2223,23,20
186,SP1,2022-10-08,Almeria,Rayo Vallecano,3,1,H,3,0,H,10,12,4,4,22,12,7,6,4,2,1,0,2.9,3.3,2.55,2.95,3.2,2.45,2223,0,13
187,SP1,2022-10-08,Sevilla,Athletic Club,1,1,D,1,0,H,10,21,3,4,19,14,5,7,4,0,0,1,3.0,3.3,2.4,3.0,3.2,2.4,2223,16,1
188,SP1,2022-10-08,Getafe,Real Madrid,0,1,A,0,1,A,9,19,2,4,10,5,4,4,0,0,0,0,6.5,4.5,1.5,6.5,4.4,1.49,2223,9,14
189,SP1,2022-10-07,Osasuna,Valencia,1,2,A,0,1,A,11,15,2,7,11,19,7,5,3,6,2,1,2.4,3.2,3.1,2.4,3.2,3.0,2223,12,17
190,SP2,2022-10-07,Sporting Gijon,Villarreal B,3,1,H,2,0,H,11,11,5,1,11,12,6,10,1,1,0,0,1.83,3.6,4.33,1.82,3.3,4.1,2223,37,40
191,SP1,2022-10-03,Rayo Vallecano,Elche,2,1,H,1,1,D,15,5,6,2,5,19,13,3,1,8,0,0,1.72,3.6,5.25,1.72,3.5,5.25,2223,13,7
192,SP2,2022-10-03,Zaragoza,Eibar,0,0,D,0,0,D,10,3,3,1,14,12,5,1,2,8,0,2,2.75,3.1,2.7,2.65,2.9,2.65,2223,41,26
193,SP2,2022-10-02,UD Ibiza,Lugo,3,2,H,2,1,H,15,17,4,3,13,8,5,7,3,2,0,0,1.9,3.4,4.2,1.85,3.2,4.0,2223,39,32
194,SP2,2022-10-02,Alaves,Ponferradina,3,1,H,2,1,H,16,10,9,3,16,8,6,3,2,3,0,0,1.9,3.4,4.2,1.95,3.2,3.7,2223,20,35
195,SP2,2022-10-02,Oviedo,Cartagena,1,3,A,0,2,A,6,14,3,9,6,9,7,7,2,2,0,0,2.15,3.25,3.6,2.1,3.1,3.4,2223,34,24
196,SP2,2022-10-02,Leganes,Albacete,1,2,A,1,0,H,10,15,5,5,23,11,1,6,4,0,0,0,1.9,3.25,4.5,1.88,3.1,4.1,2223,30,21
197,SP2,2022-10-02,Granada,Huesca,0,0,D,0,0,D,10,9,2,1,13,14,8,1,1,5,1,0,1.66,3.6,5.75,1.68,3.4,4.75,2223,27,28
198,SP1,2022-10-02,Celta Vigo,Betis,1,0,H,1,0,H,11,9,4,4,26,3,5,3,4,3,0,1,2.45,3.4,2.87,2.5,3.3,2.8,2223,6,4
199,SP1,2022-10-02,Espanyol,Valencia,2,2,D,0,0,D,10,12,5,5,16,15,6,4,2,1,1,1,2.62,3.3,2.7,2.75,3.25,2.6,2223,8,17
200,SP1,2022-10-02,Real Madrid,Osasuna,1,1,D,1,0,H,22,8,4,2,9,13,10,2,1,2,0,1,1.3,5.5,9.5,1.32,5.25,9.25,2223,14,12
201,SP1,2022-10-02,Girona,Real Sociedad,3,5,A,2,2,D,16,11,8,5,9,19,2,2,3,1,0,0,3.25,3.2,2.3,3.2,3.2,2.3,2223,10,15
202,SP1,2022-10-01,Sevilla,Atletico Madrid,0,2,A,0,1,A,14,20,3,6,9,12,5,7,3,2,0,0,3.0,3.2,2.5,2.9,3.1,2.55,2223,16,2
203,SP2,2022-10-01,Villarreal B,Burgos,0,0,D,0,0,D,10,11,3,1,14,11,4,1,1,1,0,0,2.05,3.3,3.8,2.05,3.1,3.5,2223,40,23
204,SP2,2022-10-01,Andorra,Levante,3,1,H,0,1,A,11,12,5,3,5,24,3,2,2,4,0,0,3.4,3.3,2.15,3.4,3.1,2.05,2223,22,31
205,SP2,2022-10-01,Racing Sant,Malaga,0,0,D,0,0,D,14,6,3,4,14,12,4,1,2,2,0,0,2.4,3.2,3.1,2.35,3.0,2.95,2223,36,33
206,SP2,2022-10-01,CD Mirandes,Las Palmas,3,3,D,1,1,D,13,7,4,4,22,9,3,2,3,4,0,0,3.3,3.25,2.2,3.2,3.2,2.15,2223,25,29
207,SP1,2022-10-01,Mallorca,Barcelona,0,1,A,0,1,A,13,11,3,3,9,13,5,5,2,4,0,0,9.0,5.0,1.36,8.25,5.0,1.36,2223,11,3
208,SP1,2022-10-01,Cadiz,Villarreal,0,0,D,0,0,D,10,14,2,6,13,8,6,5,2,3,1,0,6.0,4.0,1.57,5.75,3.75,1.62,2223,5,19
209,SP1,2022-10-01,Getafe,Valladolid,2,3,A,2,2,D,14,14,6,7,23,13,4,2,2,4,0,0,2.3,3.0,3.5,2.3,3.1,3.3,2223,9,18
210,SP2,2022-09-30,Tenerife,Sporting Gijon,1,1,D,0,1,A,16,12,5,6,8,13,11,6,2,3,0,0,2.2,3.1,3.6,2.15,2.9,3.4,2223,38,37
211,SP1,2022-09-30,Athletic Club,Almeria,4,0,H,2,0,H,17,8,4,2,17,8,11,2,1,3,0,0,1.33,5.0,9.5,1.38,4.8,8.25,2223,1,0
212,SP2,2022-09-26,Cartagena,Alaves,1,1,D,1,0,H,18,6,6,1,14,11,9,3,3,1,0,0,2.6,3.3,2.7,2.55,3.1,2.6,2223,24,20
213,SP2,2022-09-26,Las Palmas,Granada,2,0,H,1,0,H,14,9,5,1,11,13,4,8,3,3,0,0,2.25,3.3,3.2,2.3,2.95,3.0,2223,29,27
214,SP2,2022-09-25,Burgos,Levante,0,0,D,0,0,D,12,16,2,4,13,13,3,9,1,3,0,0,3.5,3.1,2.25,3.3,2.95,2.2,2223,23,31
215,SP2,2022-09-25,Lugo,Oviedo,0,0,D,0,0,D,13,12,4,2,15,11,3,6,2,2,0,0,3.3,2.9,2.37,3.1,3.0,2.25,2223,32,34
216,SP2,2022-09-25,Albacete,Andorra,1,1,D,0,0,D,10,6,4,2,19,20,5,4,1,3,0,1,1.9,3.6,4.0,1.9,3.2,3.9,2223,21,22
217,SP2,2022-09-25,Eibar,Racing Sant,2,1,H,2,0,H,12,8,5,3,20,20,2,3,1,3,0,0,1.61,3.6,6.5,1.57,3.6,5.75,2223,26,36
218,SP2,2022-09-24,CD Mirandes,Zaragoza,2,0,H,1,0,H,18,12,7,4,12,12,4,5,3,1,0,0,2.87,3.3,2.5,2.8,3.1,2.4,2223,25,41
219,SP2,2022-09-24,Malaga,Villarreal B,1,1,D,1,1,D,15,7,7,2,16,18,3,4,3,3,0,0,2.2,3.4,3.3,2.2,3.1,3.1,2223,33,40
220,SP2,2022-09-24,Huesca,Leganes,1,0,H,1,0,H,8,17,3,2,12,7,3,6,3,2,0,0,2.45,3.2,3.1,2.3,3.0,3.0,2223,28,30
221,SP2,2022-09-24,Ponferradina,Tenerife,2,2,D,1,1,D,14,10,6,4,21,15,1,4,4,1,0,1,2.75,3.3,2.6,2.65,3.1,2.5,2223,35,38
222,SP2,2022-09-23,Sporting Gijon,UD Ibiza,2,1,H,1,1,D,8,11,4,5,13,12,1,4,2,3,0,0,1.9,3.3,4.33,1.87,3.2,4.1,2223,37,39
223,SP2,2022-09-19,Tenerife,Malaga,3,1,H,1,1,D,20,8,6,3,15,12,4,3,1,5,0,1,2.0,3.3,4.0,1.98,3.1,3.6,2223,38,33
224,SP2,2022-09-18,Albacete,Ponferradina,0,1,A,0,0,D,18,5,6,2,14,14,5,0,2,6,1,0,2.1,3.25,3.75,2.05,3.2,3.3,2223,21,35
225,SP1,2022-09-18,Villarreal,Sevilla,1,1,D,0,1,A,17,12,7,1,15,12,6,4,1,5,0,0,1.7,3.8,5.0,1.71,3.8,4.8,2223,19,16
226,SP2,2022-09-18,Alaves,Huesca,2,1,H,1,0,H,13,11,5,3,11,12,6,4,1,2,0,0,2.0,3.25,4.2,1.9,3.3,3.6,2223,20,28
227,SP2,2022-09-18,Leganes,Burgos,0,0,D,0,0,D,14,8,2,3,15,21,4,0,1,1,0,0,1.9,3.2,4.5,1.9,3.1,3.9,2223,30,23
228,SP1,2022-09-18,Betis,Girona,2,1,H,1,1,D,9,8,3,3,9,8,2,4,0,3,0,0,1.75,3.6,5.0,1.73,3.7,4.8,2223,4,10
229,SP1,2022-09-18,Real Sociedad,Espanyol,2,1,H,2,1,H,14,14,6,4,18,8,4,2,3,0,0,0,1.7,3.6,5.0,1.68,3.75,5.0,2223,15,8
230,SP1,2022-09-18,Atletico Madrid,Real Madrid,1,2,A,0,2,A,12,6,5,3,15,16,8,1,4,2,1,0,3.1,3.4,2.3,3.1,3.4,2.25,2223,2,14
231,SP2,2022-09-18,Racing Sant,Las Palmas,0,0,D,0,0,D,11,25,2,3,11,10,5,7,3,3,1,0,3.3,3.1,2.37,3.0,3.0,2.3,2223,36,29
232,SP1,2022-09-18,Osasuna,Getafe,0,2,A,0,1,A,12,10,4,4,15,15,8,1,7,3,1,1,1.8,3.4,5.0,1.78,3.4,5.0,2223,12,9
233,SP1,2022-09-17,Valencia,Celta Vigo,3,0,H,1,0,H,14,6,7,2,18,23,5,4,3,2,0,1,2.3,3.2,3.3,2.35,3.25,3.1,2223,17,6
234,SP1,2022-09-17,Barcelona,Elche,3,0,H,2,0,H,25,1,9,1,11,9,6,0,2,2,0,1,1.08,11.0,26.0,1.09,11.5,29.0,2223,3,7
235,SP1,2022-09-17,Mallorca,Almeria,1,0,H,1,0,H,5,9,2,3,15,14,5,2,3,6,0,0,2.0,3.3,4.0,2.0,3.4,3.75,2223,11,0
236,SP1,2022-09-17,Athletic Club,Rayo Vallecano,3,2,H,3,1,H,14,11,7,2,13,13,2,7,1,2,0,0,1.53,4.0,6.5,1.55,4.0,6.25,2223,1,13
237,SP2,2022-09-17,Villarreal B,Lugo,3,1,H,1,0,H,13,9,7,4,14,14,2,4,0,5,0,1,1.85,3.4,4.75,1.85,3.3,3.9,2223,40,32
238,SP2,2022-09-17,Oviedo,UD Ibiza,0,1,A,0,0,D,11,8,1,1,8,16,9,6,4,4,0,1,1.8,3.4,5.25,1.77,3.25,4.5,2223,34,39
239,SP2,2022-09-17,Andorra,Eibar,2,0,H,1,0,H,14,7,10,1,12,12,11,1,2,3,0,0,3.25,3.2,2.3,2.9,3.0,2.35,2223,22,26
240,SP2,2022-09-17,Granada,CD Mirandes,2,1,H,1,0,H,13,3,2,1,12,11,10,3,4,2,0,1,1.5,4.0,7.0,1.5,4.0,5.75,2223,27,25
241,SP2,2022-09-17,Zaragoza,Sporting Gijon,1,0,H,0,0,D,10,11,3,1,8,10,4,4,2,4,0,0,2.25,3.1,3.5,2.25,3.0,3.1,2223,41,37
242,SP1,2022-09-16,Valladolid,Cadiz,0,1,A,0,0,D,18,7,6,1,12,19,8,2,1,4,0,0,2.0,3.25,4.0,2.05,3.25,3.8,2223,18,5
243,SP2,2022-09-16,Levante,Cartagena,0,1,A,0,1,A,10,5,5,2,20,17,3,2,2,4,0,0,1.7,4.0,4.75,1.65,3.75,4.5,2223,31,24
244,SP1,2022-09-12,Almeria,Osasuna,0,1,A,0,1,A,7,15,2,4,4,9,5,10,0,2,0,0,2.6,3.25,2.75,2.6,3.2,2.75,2223,0,12
245,SP2,2022-09-12,Eibar,Granada,4,0,H,1,0,H,14,8,8,1,13,14,7,0,2,1,0,0,2.7,3.1,2.8,2.55,2.95,2.65,2223,26,27
246,SP1,2022-09-11,Getafe,Real Sociedad,2,1,H,1,0,H,8,13,3,6,9,16,3,7,4,1,0,0,3.75,3.0,2.15,3.6,3.1,2.2,2223,9,15
247,SP1,2022-09-11,Betis,Villarreal,1,0,H,0,0,D,16,14,5,3,11,14,9,8,1,1,0,0,2.8,3.4,2.5,2.85,3.4,2.4,2223,4,19
248,SP2,2022-09-11,Sporting Gijon,Racing Sant,0,2,A,0,1,A,15,12,6,5,14,16,4,4,4,5,0,0,1.55,4.0,6.5,1.57,3.5,5.5,2223,37,36
249,SP1,2022-09-11,Real Madrid,Mallorca,4,1,H,1,1,D,22,5,7,2,7,15,4,3,3,5,0,0,1.25,6.0,11.0,1.27,6.0,10.5,2223,14,11
250,SP2,2022-09-11,UD Ibiza,Tenerife,1,0,H,0,0,D,8,8,2,1,15,13,5,3,5,3,0,0,2.9,3.2,2.5,2.8,2.9,2.45,2223,39,38
251,SP2,2022-09-11,CD Mirandes,Andorra,1,1,D,1,0,H,10,14,4,6,10,8,3,5,0,1,0,1,2.25,3.3,3.3,2.2,3.2,3.0,2223,25,22
252,SP2,2022-09-11,Ponferradina,Zaragoza,1,2,A,1,1,D,10,12,4,6,14,14,1,6,2,0,0,0,2.45,3.1,3.1,2.35,3.0,2.85,2223,35,41
253,SP2,2022-09-11,Huesca,Malaga,1,0,H,0,0,D,8,11,2,1,12,11,5,3,1,2,0,0,1.9,3.4,4.2,1.93,3.2,3.7,2223,28,33
254,SP1,2022-09-11,Elche,Athletic Club,1,4,A,0,4,A,9,16,2,8,15,9,5,5,3,0,0,0,4.0,3.6,1.9,3.9,3.4,1.98,2223,7,1
255,SP2,2022-09-10,Levante,Villarreal B,4,1,H,1,0,H,13,13,6,3,12,10,5,2,5,3,0,0,1.57,4.0,5.75,1.57,3.75,5.0,2223,31,40
256,SP2,2022-09-10,Cartagena,Albacete,2,1,H,0,0,D,12,11,8,4,18,18,2,2,3,1,0,0,2.2,3.25,3.4,2.1,3.1,3.2,2223,24,21
257,SP2,2022-09-10,Burgos,Oviedo,0,0,D,0,0,D,16,7,6,2,10,14,9,6,1,1,0,0,2.8,3.0,2.75,2.75,2.75,2.65,2223,23,34
258,SP1,2022-09-10,Cadiz,Barcelona,0,4,A,0,0,D,6,16,0,8,12,13,5,6,1,2,0,0,13.0,6.5,1.22,13.0,6.0,1.24,2223,5,3
259,SP1,2022-09-10,Espanyol,Sevilla,2,3,A,1,3,A,19,11,5,7,11,14,9,3,3,5,0,1,2.87,3.25,2.5,2.8,3.2,2.55,2223,8,16
260,SP1,2022-09-10,Rayo Vallecano,Valencia,2,1,H,1,0,H,14,17,6,4,22,11,7,7,5,2,0,0,2.62,3.1,2.87,2.55,3.2,2.85,2223,13,17
261,SP1,2022-09-10,Atletico Madrid,Celta Vigo,4,1,H,1,0,H,10,14,4,3,11,6,4,7,2,3,0,0,1.61,3.8,6.0,1.66,3.7,5.25,2223,2,6
262,SP2,2022-09-10,Lugo,Alaves,1,2,A,1,0,H,14,20,3,7,18,14,3,11,3,6,1,1,3.3,3.2,2.3,3.1,2.9,2.25,2223,32,20
263,SP2,2022-09-09,Las Palmas,Leganes,1,0,H,1,0,H,7,3,3,1,13,11,4,1,3,4,0,0,1.9,3.4,4.2,1.88,3.1,4.0,2223,29,30
264,SP1,2022-09-09,Girona,Valladolid,2,1,H,1,1,D,14,14,5,4,11,15,3,12,0,2,0,0,2.25,3.25,3.4,2.2,3.1,3.4,2223,10,18
265,SP2,2022-09-05,Oviedo,Levante,1,1,D,1,0,H,14,7,5,1,14,16,3,3,3,8,0,1,2.75,3.1,2.75,2.6,2.95,2.6,2223,34,31
266,SP1,2022-09-05,Valladolid,Almeria,1,0,H,0,0,D,14,12,6,1,11,20,2,8,1,6,0,0,2.3,3.3,3.1,2.3,3.3,3.1,2223,18,0
267,SP2,2022-09-04,Huesca,UD Ibiza,3,0,H,1,0,H,12,6,4,1,16,14,2,1,3,2,0,0,1.95,3.4,4.0,1.98,3.1,3.6,2223,28,39
268,SP1,2022-09-04,Athletic Club,Espanyol,0,1,A,0,0,D,17,9,2,2,12,12,4,2,3,2,0,0,1.53,4.0,6.5,1.55,3.9,6.25,2223,1,8
269,SP2,2022-09-04,Malaga,Albacete,1,2,A,1,2,A,18,8,7,6,11,19,7,4,2,6,0,0,2.1,3.25,3.75,2.0,3.1,3.5,2223,33,21
270,SP2,2022-09-04,Andorra,Granada,1,0,H,1,0,H,6,17,2,3,13,13,2,4,1,2,0,0,3.4,3.2,2.2,3.1,3.0,2.2,2223,22,27
271,SP2,2022-09-04,Zaragoza,Lugo,1,2,A,1,0,H,12,11,4,2,13,11,9,2,3,1,0,0,1.8,3.5,4.75,1.75,3.25,4.5,2223,41,32
272,SP1,2022-09-04,Valencia,Getafe,5,1,H,3,0,H,24,7,9,4,11,21,9,1,3,6,1,1,1.9,3.2,4.5,1.93,3.25,4.33,2223,17,9
273,SP2,2022-09-04,Burgos,Cartagena,1,0,H,1,0,H,11,17,3,4,19,7,4,10,1,1,0,0,2.7,3.1,2.8,2.45,2.95,2.75,2223,23,24
274,SP1,2022-09-04,Villarreal,Elche,4,0,H,2,0,H,18,7,10,0,10,9,6,4,1,3,0,0,1.33,5.0,10.0,1.34,5.25,9.0,2223,19,7
275,SP1,2022-09-04,Osasuna,Rayo Vallecano,2,1,H,0,0,D,13,5,6,3,14,16,4,0,2,2,0,0,2.0,3.1,4.33,2.05,2.95,3.9,2223,12,13
276,SP1,2022-09-03,Real Sociedad,Atletico Madrid,1,1,D,0,1,A,12,15,5,7,18,13,7,7,5,4,0,0,2.9,3.2,2.55,2.85,3.2,2.55,2223,15,2
277,SP1,2022-09-03,Sevilla,Barcelona,0,3,A,0,2,A,9,18,4,7,15,14,4,4,2,4,0,0,4.5,3.6,1.8,4.2,3.2,1.83,2223,16,3
278,SP1,2022-09-03,Real Madrid,Betis,2,1,H,1,1,D,22,8,4,4,8,12,9,2,0,1,0,0,1.4,5.25,6.5,1.41,5.25,6.5,2223,14,4
279,SP1,2022-09-03,Mallorca,Girona,1,1,D,0,0,D,10,10,4,4,23,9,6,3,4,2,0,0,2.15,3.2,3.6,2.15,3.2,3.6,2223,11,10
280,SP2,2022-09-03,Alaves,Las Palmas,1,1,D,1,0,H,7,6,3,1,26,15,1,3,0,2,0,0,2.2,3.2,3.4,2.15,3.0,3.2,2223,20,29
281,SP2,2022-09-03,Villarreal B,CD Mirandes,3,0,H,1,0,H,17,8,6,1,15,18,7,3,3,4,0,1,2.2,3.3,3.4,2.05,3.25,3.2,2223,40,25
282,SP2,2022-09-03,Ponferradina,Sporting Gijon,1,3,A,0,2,A,13,8,5,4,12,13,5,6,5,0,0,0,2.7,3.3,2.62,2.5,3.1,2.55,2223,35,37
283,SP2,2022-09-03,Tenerife,Racing Sant,1,0,H,0,0,D,11,10,4,2,19,17,2,4,2,4,0,1,1.75,3.75,4.75,1.7,3.3,4.75,2223,38,36
284,SP1,2022-09-02,Celta Vigo,Cadiz,3,0,H,0,0,D,9,7,5,0,13,23,2,2,1,2,0,0,1.66,3.6,5.5,1.66,3.5,5.75,2223,6,5
285,SP2,2022-09-02,Leganes,Eibar,2,1,H,1,0,H,10,12,6,3,17,13,4,5,4,2,0,1,2.45,3.0,3.25,2.4,2.85,2.95,2223,30,26
286,SP2,2022-08-29,Granada,Villarreal B,3,0,H,2,0,H,6,6,4,0,17,11,4,2,2,2,0,0,1.6,3.8,6.25,1.61,3.6,5.0,2223,27,40
287,SP2,2022-08-29,Las Palmas,Andorra,2,0,H,1,0,H,8,7,5,3,16,15,3,5,3,1,0,0,1.7,3.6,5.5,1.68,3.4,4.6,2223,29,22
288,SP1,2022-08-29,Valencia,Atletico Madrid,0,1,A,0,0,D,12,13,2,7,15,17,6,2,4,3,0,0,4.0,3.3,2.0,4.0,3.25,2.0,2223,17,2
289,SP1,2022-08-29,Cadiz,Athletic Club,0,4,A,0,1,A,9,20,3,8,18,4,0,6,2,1,0,0,3.6,3.2,2.15,3.7,3.0,2.15,2223,5,1
290,SP1,2022-08-28,Barcelona,Valladolid,4,0,H,2,0,H,24,8,9,3,9,8,14,4,0,3,0,0,1.14,8.5,15.0,1.15,8.5,18.0,2223,3,18
291,SP2,2022-08-28,UD Ibiza,Alaves,1,1,D,1,0,H,16,11,2,3,15,16,8,3,4,2,0,0,3.0,3.3,2.4,2.8,3.1,2.35,2223,39,20
292,SP2,2022-08-28,Racing Sant,Oviedo,0,1,A,0,0,D,10,10,1,4,8,24,7,5,3,3,0,0,2.87,3.0,2.7,2.75,2.87,2.55,2223,36,34
